pid,gid,1fuel_gas,1fuel_elec_foss,1fuel_elec_renew,2access,3chargtime,4drivrange,5fuelcost,6price,choice
257,1026,0,0,1,100,40,300,1.29,373584,0
257,1026,1,0,0,10,60,300,1.03,257619,0
257,1026,0,1,0,10,240,300,0.52,412190,1
257,1027,0,0,1,40,240,500,1.03,257619,0
257,1027,1,0,0,40,40,300,0.26,412190,0
257,1027,1,0,0,70,240,500,1.29,373584,0
257,1027,0,0,1,10,60,500,0.52,257619,1
257,1028,1,0,0,100,15,500,1.03,412190,0
257,1028,0,0,1,70,15,300,0.52,257619,1
257,1028,1,0,0,40,60,500,0.52,373584,0
257,1028,0,1,0,40,15,200,1.29,257619,0
258,1029,0,1,0,100,60,500,0.26,257619,1
258,1029,0,0,1,10,15,200,0.26,373584,0
258,1029,0,0,1,70,60,200,1.29,412190,0
258,1029,0,1,0,70,40,200,1.03,373584,0
258,1030,1,0,0,100,240,200,0.52,257619,1
258,1030,0,0,1,100,40,300,1.29,373584,0
258,1030,1,0,0,10,60,300,1.03,257619,0
258,1030,0,1,0,10,240,300,0.52,412190,0
258,1031,0,0,1,40,240,500,1.03,257619,1
258,1031,1,0,0,40,40,300,0.26,412190,0
258,1031,1,0,0,70,240,500,1.29,373584,0
258,1031,0,0,1,10,60,500,0.52,257619,0
258,1032,1,0,0,100,15,500,1.03,412190,1
258,1032,0,0,1,70,15,300,0.52,257619,0
258,1032,1,0,0,40,60,500,0.52,373584,0
258,1032,0,1,0,40,15,200,1.29,257619,0
259,1033,0,1,0,100,60,500,0.26,257619,0
259,1033,0,0,1,10,15,200,0.26,373584,1
259,1033,0,0,1,70,60,200,1.29,412190,0
259,1033,0,1,0,70,40,200,1.03,373584,0
259,1034,1,0,0,100,240,200,0.52,257619,0
259,1034,0,0,1,100,40,300,1.29,373584,1
259,1034,1,0,0,10,60,300,1.03,257619,0
259,1034,0,1,0,10,240,300,0.52,412190,0
259,1035,0,0,1,40,240,500,1.03,257619,0
259,1035,1,0,0,40,40,300,0.26,412190,1
259,1035,1,0,0,70,240,500,1.29,373584,0
259,1035,0,0,1,10,60,500,0.52,257619,0
259,1036,1,0,0,100,15,500,1.03,412190,0
259,1036,0,0,1,70,15,300,0.52,257619,1
259,1036,1,0,0,40,60,500,0.52,373584,0
259,1036,0,1,0,40,15,200,1.29,257619,0
260,1037,0,1,0,100,60,500,0.26,257619,1
260,1037,0,0,1,10,15,200,0.26,373584,0
260,1037,0,0,1,70,60,200,1.29,412190,0
260,1037,0,1,0,70,40,200,1.03,373584,0
260,1038,1,0,0,100,240,200,0.52,257619,0
260,1038,0,0,1,100,40,300,1.29,373584,1
260,1038,1,0,0,10,60,300,1.03,257619,0
260,1038,0,1,0,10,240,300,0.52,412190,0
260,1039,0,0,1,40,240,500,1.03,257619,1
260,1039,1,0,0,40,40,300,0.26,412190,0
260,1039,1,0,0,70,240,500,1.29,373584,0
260,1039,0,0,1,10,60,500,0.52,257619,0
260,1040,1,0,0,100,15,500,1.03,412190,0
260,1040,0,0,1,70,15,300,0.52,257619,1
260,1040,1,0,0,40,60,500,0.52,373584,0
260,1040,0,1,0,40,15,200,1.29,257619,0
261,1041,0,1,0,100,60,500,0.26,257619,1
261,1041,0,0,1,10,15,200,0.26,373584,0
261,1041,0,0,1,70,60,200,1.29,412190,0
261,1041,0,1,0,70,40,200,1.03,373584,0
261,1042,1,0,0,100,240,200,0.52,257619,0
261,1042,0,0,1,100,40,300,1.29,373584,1
261,1042,1,0,0,10,60,300,1.03,257619,0
261,1042,0,1,0,10,240,300,0.52,412190,0
261,1043,0,0,1,40,240,500,1.03,257619,0
261,1043,1,0,0,40,40,300,0.26,412190,1
261,1043,1,0,0,70,240,500,1.29,373584,0
261,1043,0,0,1,10,60,500,0.52,257619,0
261,1044,1,0,0,100,15,500,1.03,412190,0
261,1044,0,0,1,70,15,300,0.52,257619,1
261,1044,1,0,0,40,60,500,0.52,373584,0
261,1044,0,1,0,40,15,200,1.29,257619,0
262,1045,0,1,0,100,60,500,0.26,257619,1
262,1045,0,0,1,10,15,200,0.26,373584,0
262,1045,0,0,1,70,60,200,1.29,412190,0
262,1045,0,1,0,70,40,200,1.03,373584,0
262,1046,1,0,0,100,240,200,0.52,257619,1
262,1046,0,0,1,100,40,300,1.29,373584,0
262,1046,1,0,0,10,60,300,1.03,257619,0
262,1046,0,1,0,10,240,300,0.52,412190,0
262,1047,0,0,1,40,240,500,1.03,257619,0
262,1047,1,0,0,40,40,300,0.26,412190,0
262,1047,1,0,0,70,240,500,1.29,373584,1
262,1047,0,0,1,10,60,500,0.52,257619,0
262,1048,1,0,0,100,15,500,1.03,412190,0
262,1048,0,0,1,70,15,300,0.52,257619,0
262,1048,1,0,0,40,60,500,0.52,373584,1
262,1048,0,1,0,40,15,200,1.29,257619,0
263,1049,0,1,0,100,60,500,0.26,257619,1
263,1049,0,0,1,10,15,200,0.26,373584,0
263,1049,0,0,1,70,60,200,1.29,412190,0
263,1049,0,1,0,70,40,200,1.03,373584,0
263,1050,1,0,0,100,240,200,0.52,257619,0
263,1050,0,0,1,100,40,300,1.29,373584,0
263,1050,1,0,0,10,60,300,1.03,257619,1
263,1050,0,1,0,10,240,300,0.52,412190,0
263,1051,0,0,1,40,240,500,1.03,257619,0
263,1051,1,0,0,40,40,300,0.26,412190,0
263,1051,1,0,0,70,240,500,1.29,373584,0
263,1051,0,0,1,10,60,500,0.52,257619,1
263,1052,1,0,0,100,15,500,1.03,412190,0
263,1052,0,0,1,70,15,300,0.52,257619,0
263,1052,1,0,0,40,60,500,0.52,373584,1
263,1052,0,1,0,40,15,200,1.29,257619,0
264,1053,0,1,0,100,60,500,0.26,257619,1
264,1053,0,0,1,10,15,200,0.26,373584,0
264,1053,0,0,1,70,60,200,1.29,412190,0
264,1053,0,1,0,70,40,200,1.03,373584,0
264,1054,1,0,0,100,240,200,0.52,257619,1
264,1054,0,0,1,100,40,300,1.29,373584,0
264,1054,1,0,0,10,60,300,1.03,257619,0
264,1054,0,1,0,10,240,300,0.52,412190,0
264,1055,0,0,1,40,240,500,1.03,257619,1
264,1055,1,0,0,40,40,300,0.26,412190,0
264,1055,1,0,0,70,240,500,1.29,373584,0
264,1055,0,0,1,10,60,500,0.52,257619,0
264,1056,1,0,0,100,15,500,1.03,412190,0
264,1056,0,0,1,70,15,300,0.52,257619,1
264,1056,1,0,0,40,60,500,0.52,373584,0
264,1056,0,1,0,40,15,200,1.29,257619,0
265,1057,0,1,0,100,60,500,0.26,257619,0
265,1057,0,0,1,10,15,200,0.26,373584,0
265,1057,0,0,1,70,60,200,1.29,412190,1
265,1057,0,1,0,70,40,200,1.03,373584,0
265,1058,1,0,0,100,240,200,0.52,257619,1
265,1058,0,0,1,100,40,300,1.29,373584,0
265,1058,1,0,0,10,60,300,1.03,257619,0
265,1058,0,1,0,10,240,300,0.52,412190,0
265,1059,0,0,1,40,240,500,1.03,257619,1
265,1059,1,0,0,40,40,300,0.26,412190,0
265,1059,1,0,0,70,240,500,1.29,373584,0
265,1059,0,0,1,10,60,500,0.52,257619,0
265,1060,1,0,0,100,15,500,1.03,412190,0
265,1060,0,0,1,70,15,300,0.52,257619,1
265,1060,1,0,0,40,60,500,0.52,373584,0
265,1060,0,1,0,40,15,200,1.29,257619,0
266,1061,0,1,0,100,60,500,0.26,257619,1
266,1061,0,0,1,10,15,200,0.26,373584,0
266,1061,0,0,1,70,60,200,1.29,412190,0
266,1061,0,1,0,70,40,200,1.03,373584,0
266,1062,1,0,0,100,240,200,0.52,257619,0
266,1062,0,0,1,100,40,300,1.29,373584,1
266,1062,1,0,0,10,60,300,1.03,257619,0
266,1062,0,1,0,10,240,300,0.52,412190,0
266,1063,0,0,1,40,240,500,1.03,257619,0
266,1063,1,0,0,40,40,300,0.26,412190,1
266,1063,1,0,0,70,240,500,1.29,373584,0
266,1063,0,0,1,10,60,500,0.52,257619,0
266,1064,1,0,0,100,15,500,1.03,412190,1
266,1064,0,0,1,70,15,300,0.52,257619,0
266,1064,1,0,0,40,60,500,0.52,373584,0
266,1064,0,1,0,40,15,200,1.29,257619,0
267,1065,0,1,0,100,60,500,0.26,257619,1
267,1065,0,0,1,10,15,200,0.26,373584,0
267,1065,0,0,1,70,60,200,1.29,412190,0
267,1065,0,1,0,70,40,200,1.03,373584,0
267,1066,1,0,0,100,240,200,0.52,257619,1
267,1066,0,0,1,100,40,300,1.29,373584,0
267,1066,1,0,0,10,60,300,1.03,257619,0
267,1066,0,1,0,10,240,300,0.52,412190,0
267,1067,0,0,1,40,240,500,1.03,257619,0
267,1067,1,0,0,40,40,300,0.26,412190,1
267,1067,1,0,0,70,240,500,1.29,373584,0
267,1067,0,0,1,10,60,500,0.52,257619,0
267,1068,1,0,0,100,15,500,1.03,412190,0
267,1068,0,0,1,70,15,300,0.52,257619,1
267,1068,1,0,0,40,60,500,0.52,373584,0
267,1068,0,1,0,40,15,200,1.29,257619,0
268,1069,0,1,0,100,60,500,0.26,257619,1
268,1069,0,0,1,10,15,200,0.26,373584,0
268,1069,0,0,1,70,60,200,1.29,412190,0
268,1069,0,1,0,70,40,200,1.03,373584,0
268,1070,1,0,0,100,240,200,0.52,257619,0
268,1070,0,0,1,100,40,300,1.29,373584,0
268,1070,1,0,0,10,60,300,1.03,257619,0
268,1070,0,1,0,10,240,300,0.52,412190,1
268,1071,0,0,1,40,240,500,1.03,257619,0
268,1071,1,0,0,40,40,300,0.26,412190,0
268,1071,1,0,0,70,240,500,1.29,373584,1
268,1071,0,0,1,10,60,500,0.52,257619,0
268,1072,1,0,0,100,15,500,1.03,412190,0
268,1072,0,0,1,70,15,300,0.52,257619,0
268,1072,1,0,0,40,60,500,0.52,373584,0
268,1072,0,1,0,40,15,200,1.29,257619,1
269,1073,0,1,0,100,60,500,0.26,257619,0
269,1073,0,0,1,10,15,200,0.26,373584,0
269,1073,0,0,1,70,60,200,1.29,412190,1
269,1073,0,1,0,70,40,200,1.03,373584,0
269,1074,1,0,0,100,240,200,0.52,257619,0
269,1074,0,0,1,100,40,300,1.29,373584,1
269,1074,1,0,0,10,60,300,1.03,257619,0
269,1074,0,1,0,10,240,300,0.52,412190,0
269,1075,0,0,1,40,240,500,1.03,257619,0
269,1075,1,0,0,40,40,300,0.26,412190,0
269,1075,1,0,0,70,240,500,1.29,373584,1
269,1075,0,0,1,10,60,500,0.52,257619,0
269,1076,1,0,0,100,15,500,1.03,412190,0
269,1076,0,0,1,70,15,300,0.52,257619,1
269,1076,1,0,0,40,60,500,0.52,373584,0
269,1076,0,1,0,40,15,200,1.29,257619,0
270,1077,0,1,0,100,60,500,0.26,257619,1
270,1077,0,0,1,10,15,200,0.26,373584,0
270,1077,0,0,1,70,60,200,1.29,412190,0
270,1077,0,1,0,70,40,200,1.03,373584,0
270,1078,1,0,0,100,240,200,0.52,257619,1
270,1078,0,0,1,100,40,300,1.29,373584,0
270,1078,1,0,0,10,60,300,1.03,257619,0
270,1078,0,1,0,10,240,300,0.52,412190,0
270,1079,0,0,1,40,240,500,1.03,257619,1
270,1079,1,0,0,40,40,300,0.26,412190,0
270,1079,1,0,0,70,240,500,1.29,373584,0
270,1079,0,0,1,10,60,500,0.52,257619,0
270,1080,1,0,0,100,15,500,1.03,412190,1
270,1080,0,0,1,70,15,300,0.52,257619,0
270,1080,1,0,0,40,60,500,0.52,373584,0
270,1080,0,1,0,40,15,200,1.29,257619,0
271,1081,0,1,0,100,60,500,0.26,257619,1
271,1081,0,0,1,10,15,200,0.26,373584,0
271,1081,0,0,1,70,60,200,1.29,412190,0
271,1081,0,1,0,70,40,200,1.03,373584,0
271,1082,1,0,0,100,240,200,0.52,257619,0
271,1082,0,0,1,100,40,300,1.29,373584,1
271,1082,1,0,0,10,60,300,1.03,257619,0
271,1082,0,1,0,10,240,300,0.52,412190,0
271,1083,0,0,1,40,240,500,1.03,257619,1
271,1083,1,0,0,40,40,300,0.26,412190,0
271,1083,1,0,0,70,240,500,1.29,373584,0
271,1083,0,0,1,10,60,500,0.52,257619,0
271,1084,1,0,0,100,15,500,1.03,412190,0
271,1084,0,0,1,70,15,300,0.52,257619,1
271,1084,1,0,0,40,60,500,0.52,373584,0
271,1084,0,1,0,40,15,200,1.29,257619,0
272,1085,0,1,0,100,60,500,0.26,257619,0
272,1085,0,0,1,10,15,200,0.26,373584,0
272,1085,0,0,1,70,60,200,1.29,412190,0
272,1085,0,1,0,70,40,200,1.03,373584,1
272,1086,1,0,0,100,240,200,0.52,257619,0
272,1086,0,0,1,100,40,300,1.29,373584,1
272,1086,1,0,0,10,60,300,1.03,257619,0
272,1086,0,1,0,10,240,300,0.52,412190,0
272,1087,0,0,1,40,240,500,1.03,257619,0
272,1087,1,0,0,40,40,300,0.26,412190,0
272,1087,1,0,0,70,240,500,1.29,373584,0
272,1087,0,0,1,10,60,500,0.52,257619,1
272,1088,1,0,0,100,15,500,1.03,412190,0
272,1088,0,0,1,70,15,300,0.52,257619,1
272,1088,1,0,0,40,60,500,0.52,373584,0
272,1088,0,1,0,40,15,200,1.29,257619,0
273,1089,0,1,0,100,60,500,0.26,257619,0
273,1089,0,0,1,10,15,200,0.26,373584,1
273,1089,0,0,1,70,60,200,1.29,412190,0
273,1089,0,1,0,70,40,200,1.03,373584,0
273,1090,1,0,0,100,240,200,0.52,257619,1
273,1090,0,0,1,100,40,300,1.29,373584,0
273,1090,1,0,0,10,60,300,1.03,257619,0
273,1090,0,1,0,10,240,300,0.52,412190,0
273,1091,0,0,1,40,240,500,1.03,257619,1
273,1091,1,0,0,40,40,300,0.26,412190,0
273,1091,1,0,0,70,240,500,1.29,373584,0
273,1091,0,0,1,10,60,500,0.52,257619,0
273,1092,1,0,0,100,15,500,1.03,412190,0
273,1092,0,0,1,70,15,300,0.52,257619,1
273,1092,1,0,0,40,60,500,0.52,373584,0
273,1092,0,1,0,40,15,200,1.29,257619,0
274,1093,0,1,0,100,60,500,0.26,257619,1
274,1093,0,0,1,10,15,200,0.26,373584,0
274,1093,0,0,1,70,60,200,1.29,412190,0
274,1093,0,1,0,70,40,200,1.03,373584,0
274,1094,1,0,0,100,240,200,0.52,257619,1
274,1094,0,0,1,100,40,300,1.29,373584,0
274,1094,1,0,0,10,60,300,1.03,257619,0
274,1094,0,1,0,10,240,300,0.52,412190,0
274,1095,0,0,1,40,240,500,1.03,257619,1
274,1095,1,0,0,40,40,300,0.26,412190,0
274,1095,1,0,0,70,240,500,1.29,373584,0
274,1095,0,0,1,10,60,500,0.52,257619,0
274,1096,1,0,0,100,15,500,1.03,412190,1
274,1096,0,0,1,70,15,300,0.52,257619,0
274,1096,1,0,0,40,60,500,0.52,373584,0
274,1096,0,1,0,40,15,200,1.29,257619,0
275,1097,0,1,0,100,60,500,0.26,257619,0
275,1097,0,0,1,10,15,200,0.26,373584,0
275,1097,0,0,1,70,60,200,1.29,412190,1
275,1097,0,1,0,70,40,200,1.03,373584,0
275,1098,1,0,0,100,240,200,0.52,257619,0
275,1098,0,0,1,100,40,300,1.29,373584,0
275,1098,1,0,0,10,60,300,1.03,257619,1
275,1098,0,1,0,10,240,300,0.52,412190,0
275,1099,0,0,1,40,240,500,1.03,257619,0
275,1099,1,0,0,40,40,300,0.26,412190,1
275,1099,1,0,0,70,240,500,1.29,373584,0
275,1099,0,0,1,10,60,500,0.52,257619,0
275,1100,1,0,0,100,15,500,1.03,412190,0
275,1100,0,0,1,70,15,300,0.52,257619,0
275,1100,1,0,0,40,60,500,0.52,373584,1
275,1100,0,1,0,40,15,200,1.29,257619,0
276,1101,0,1,0,100,60,500,0.26,257619,1
276,1101,0,0,1,10,15,200,0.26,373584,0
276,1101,0,0,1,70,60,200,1.29,412190,0
276,1101,0,1,0,70,40,200,1.03,373584,0
276,1102,1,0,0,100,240,200,0.52,257619,1
276,1102,0,0,1,100,40,300,1.29,373584,0
276,1102,1,0,0,10,60,300,1.03,257619,0
276,1102,0,1,0,10,240,300,0.52,412190,0
276,1103,0,0,1,40,240,500,1.03,257619,1
276,1103,1,0,0,40,40,300,0.26,412190,0
276,1103,1,0,0,70,240,500,1.29,373584,0
276,1103,0,0,1,10,60,500,0.52,257619,0
276,1104,1,0,0,100,15,500,1.03,412190,1
276,1104,0,0,1,70,15,300,0.52,257619,0
276,1104,1,0,0,40,60,500,0.52,373584,0
276,1104,0,1,0,40,15,200,1.29,257619,0
277,1105,0,1,0,100,60,500,0.26,257619,1
277,1105,0,0,1,10,15,200,0.26,373584,0
277,1105,0,0,1,70,60,200,1.29,412190,0
277,1105,0,1,0,70,40,200,1.03,373584,0
277,1106,1,0,0,100,240,200,0.52,257619,1
277,1106,0,0,1,100,40,300,1.29,373584,0
277,1106,1,0,0,10,60,300,1.03,257619,0
277,1106,0,1,0,10,240,300,0.52,412190,0
277,1107,0,0,1,40,240,500,1.03,257619,1
277,1107,1,0,0,40,40,300,0.26,412190,0
277,1107,1,0,0,70,240,500,1.29,373584,0
277,1107,0,0,1,10,60,500,0.52,257619,0
277,1108,1,0,0,100,15,500,1.03,412190,1
277,1108,0,0,1,70,15,300,0.52,257619,0
277,1108,1,0,0,40,60,500,0.52,373584,0
277,1108,0,1,0,40,15,200,1.29,257619,0
278,1109,0,1,0,100,60,500,0.26,257619,1
278,1109,0,0,1,10,15,200,0.26,373584,0
278,1109,0,0,1,70,60,200,1.29,412190,0
278,1109,0,1,0,70,40,200,1.03,373584,0
278,1110,1,0,0,100,240,200,0.52,257619,1
278,1110,0,0,1,100,40,300,1.29,373584,0
278,1110,1,0,0,10,60,300,1.03,257619,0
278,1110,0,1,0,10,240,300,0.52,412190,0
278,1111,0,0,1,40,240,500,1.03,257619,0
278,1111,1,0,0,40,40,300,0.26,412190,1
278,1111,1,0,0,70,240,500,1.29,373584,0
278,1111,0,0,1,10,60,500,0.52,257619,0
278,1112,1,0,0,100,15,500,1.03,412190,1
278,1112,0,0,1,70,15,300,0.52,257619,0
278,1112,1,0,0,40,60,500,0.52,373584,0
278,1112,0,1,0,40,15,200,1.29,257619,0
279,1113,0,1,0,100,60,500,0.26,257619,1
279,1113,0,0,1,10,15,200,0.26,373584,0
279,1113,0,0,1,70,60,200,1.29,412190,0
279,1113,0,1,0,70,40,200,1.03,373584,0
279,1114,1,0,0,100,240,200,0.52,257619,1
279,1114,0,0,1,100,40,300,1.29,373584,0
279,1114,1,0,0,10,60,300,1.03,257619,0
279,1114,0,1,0,10,240,300,0.52,412190,0
279,1115,0,0,1,40,240,500,1.03,257619,1
279,1115,1,0,0,40,40,300,0.26,412190,0
279,1115,1,0,0,70,240,500,1.29,373584,0
279,1115,0,0,1,10,60,500,0.52,257619,0
279,1116,1,0,0,100,15,500,1.03,412190,1
279,1116,0,0,1,70,15,300,0.52,257619,0
279,1116,1,0,0,40,60,500,0.52,373584,0
279,1116,0,1,0,40,15,200,1.29,257619,0
280,1117,0,1,0,100,60,500,0.26,257619,1
280,1117,0,0,1,10,15,200,0.26,373584,0
280,1117,0,0,1,70,60,200,1.29,412190,0
280,1117,0,1,0,70,40,200,1.03,373584,0
280,1118,1,0,0,100,240,200,0.52,257619,1
280,1118,0,0,1,100,40,300,1.29,373584,0
280,1118,1,0,0,10,60,300,1.03,257619,0
280,1118,0,1,0,10,240,300,0.52,412190,0
280,1119,0,0,1,40,240,500,1.03,257619,1
280,1119,1,0,0,40,40,300,0.26,412190,0
280,1119,1,0,0,70,240,500,1.29,373584,0
280,1119,0,0,1,10,60,500,0.52,257619,0
280,1120,1,0,0,100,15,500,1.03,412190,1
280,1120,0,0,1,70,15,300,0.52,257619,0
280,1120,1,0,0,40,60,500,0.52,373584,0
280,1120,0,1,0,40,15,200,1.29,257619,0
281,1121,0,1,0,100,60,500,0.26,257619,1
281,1121,0,0,1,10,15,200,0.26,373584,0
281,1121,0,0,1,70,60,200,1.29,412190,0
281,1121,0,1,0,70,40,200,1.03,373584,0
281,1122,1,0,0,100,240,200,0.52,257619,0
281,1122,0,0,1,100,40,300,1.29,373584,0
281,1122,1,0,0,10,60,300,1.03,257619,0
281,1122,0,1,0,10,240,300,0.52,412190,1
281,1123,0,0,1,40,240,500,1.03,257619,0
281,1123,1,0,0,40,40,300,0.26,412190,0
281,1123,1,0,0,70,240,500,1.29,373584,0
281,1123,0,0,1,10,60,500,0.52,257619,1
281,1124,1,0,0,100,15,500,1.03,412190,0
281,1124,0,0,1,70,15,300,0.52,257619,1
281,1124,1,0,0,40,60,500,0.52,373584,0
281,1124,0,1,0,40,15,200,1.29,257619,0
282,1125,0,1,0,100,60,500,0.26,257619,1
282,1125,0,0,1,10,15,200,0.26,373584,0
282,1125,0,0,1,70,60,200,1.29,412190,0
282,1125,0,1,0,70,40,200,1.03,373584,0
282,1126,1,0,0,100,240,200,0.52,257619,0
282,1126,0,0,1,100,40,300,1.29,373584,0
282,1126,1,0,0,10,60,300,1.03,257619,0
282,1126,0,1,0,10,240,300,0.52,412190,1
282,1127,0,0,1,40,240,500,1.03,257619,0
282,1127,1,0,0,40,40,300,0.26,412190,0
282,1127,1,0,0,70,240,500,1.29,373584,0
282,1127,0,0,1,10,60,500,0.52,257619,1
282,1128,1,0,0,100,15,500,1.03,412190,0
282,1128,0,0,1,70,15,300,0.52,257619,1
282,1128,1,0,0,40,60,500,0.52,373584,0
282,1128,0,1,0,40,15,200,1.29,257619,0
283,1129,0,1,0,100,60,500,0.26,257619,1
283,1129,0,0,1,10,15,200,0.26,373584,0
283,1129,0,0,1,70,60,200,1.29,412190,0
283,1129,0,1,0,70,40,200,1.03,373584,0
283,1130,1,0,0,100,240,200,0.52,257619,0
283,1130,0,0,1,100,40,300,1.29,373584,1
283,1130,1,0,0,10,60,300,1.03,257619,0
283,1130,0,1,0,10,240,300,0.52,412190,0
283,1131,0,0,1,40,240,500,1.03,257619,0
283,1131,1,0,0,40,40,300,0.26,412190,0
283,1131,1,0,0,70,240,500,1.29,373584,1
283,1131,0,0,1,10,60,500,0.52,257619,0
283,1132,1,0,0,100,15,500,1.03,412190,0
283,1132,0,0,1,70,15,300,0.52,257619,1
283,1132,1,0,0,40,60,500,0.52,373584,0
283,1132,0,1,0,40,15,200,1.29,257619,0
284,1133,0,1,0,100,60,500,0.26,257619,0
284,1133,0,0,1,10,15,200,0.26,373584,1
284,1133,0,0,1,70,60,200,1.29,412190,0
284,1133,0,1,0,70,40,200,1.03,373584,0
284,1134,1,0,0,100,240,200,0.52,257619,0
284,1134,0,0,1,100,40,300,1.29,373584,1
284,1134,1,0,0,10,60,300,1.03,257619,0
284,1134,0,1,0,10,240,300,0.52,412190,0
284,1135,0,0,1,40,240,500,1.03,257619,1
284,1135,1,0,0,40,40,300,0.26,412190,0
284,1135,1,0,0,70,240,500,1.29,373584,0
284,1135,0,0,1,10,60,500,0.52,257619,0
284,1136,1,0,0,100,15,500,1.03,412190,0
284,1136,0,0,1,70,15,300,0.52,257619,0
284,1136,1,0,0,40,60,500,0.52,373584,0
284,1136,0,1,0,40,15,200,1.29,257619,1
285,1137,0,1,0,100,60,500,0.26,257619,0
285,1137,0,0,1,10,15,200,0.26,373584,0
285,1137,0,0,1,70,60,200,1.29,412190,0
285,1137,0,1,0,70,40,200,1.03,373584,1
285,1138,1,0,0,100,240,200,0.52,257619,0
285,1138,0,0,1,100,40,300,1.29,373584,1
285,1138,1,0,0,10,60,300,1.03,257619,0
285,1138,0,1,0,10,240,300,0.52,412190,0
285,1139,0,0,1,40,240,500,1.03,257619,0
285,1139,1,0,0,40,40,300,0.26,412190,0
285,1139,1,0,0,70,240,500,1.29,373584,1
285,1139,0,0,1,10,60,500,0.52,257619,0
285,1140,1,0,0,100,15,500,1.03,412190,0
285,1140,0,0,1,70,15,300,0.52,257619,1
285,1140,1,0,0,40,60,500,0.52,373584,0
285,1140,0,1,0,40,15,200,1.29,257619,0
286,1141,0,1,0,100,60,500,0.26,257619,0
286,1141,0,0,1,10,15,200,0.26,373584,1
286,1141,0,0,1,70,60,200,1.29,412190,0
286,1141,0,1,0,70,40,200,1.03,373584,0
286,1142,1,0,0,100,240,200,0.52,257619,0
286,1142,0,0,1,100,40,300,1.29,373584,1
286,1142,1,0,0,10,60,300,1.03,257619,0
286,1142,0,1,0,10,240,300,0.52,412190,0
286,1143,0,0,1,40,240,500,1.03,257619,0
286,1143,1,0,0,40,40,300,0.26,412190,1
286,1143,1,0,0,70,240,500,1.29,373584,0
286,1143,0,0,1,10,60,500,0.52,257619,0
286,1144,1,0,0,100,15,500,1.03,412190,1
286,1144,0,0,1,70,15,300,0.52,257619,0
286,1144,1,0,0,40,60,500,0.52,373584,0
286,1144,0,1,0,40,15,200,1.29,257619,0
287,1145,0,1,0,100,60,500,0.26,257619,0
287,1145,0,0,1,10,15,200,0.26,373584,1
287,1145,0,0,1,70,60,200,1.29,412190,0
287,1145,0,1,0,70,40,200,1.03,373584,0
287,1146,1,0,0,100,240,200,0.52,257619,0
287,1146,0,0,1,100,40,300,1.29,373584,0
287,1146,1,0,0,10,60,300,1.03,257619,0
287,1146,0,1,0,10,240,300,0.52,412190,1
287,1147,0,0,1,40,240,500,1.03,257619,0
287,1147,1,0,0,40,40,300,0.26,412190,0
287,1147,1,0,0,70,240,500,1.29,373584,0
287,1147,0,0,1,10,60,500,0.52,257619,1
287,1148,1,0,0,100,15,500,1.03,412190,0
287,1148,0,0,1,70,15,300,0.52,257619,1
287,1148,1,0,0,40,60,500,0.52,373584,0
287,1148,0,1,0,40,15,200,1.29,257619,0
288,1149,0,1,0,100,60,500,0.26,257619,1
288,1149,0,0,1,10,15,200,0.26,373584,0
288,1149,0,0,1,70,60,200,1.29,412190,0
288,1149,0,1,0,70,40,200,1.03,373584,0
288,1150,1,0,0,100,240,200,0.52,257619,1
288,1150,0,0,1,100,40,300,1.29,373584,0
288,1150,1,0,0,10,60,300,1.03,257619,0
288,1150,0,1,0,10,240,300,0.52,412190,0
288,1151,0,0,1,40,240,500,1.03,257619,1
288,1151,1,0,0,40,40,300,0.26,412190,0
288,1151,1,0,0,70,240,500,1.29,373584,0
288,1151,0,0,1,10,60,500,0.52,257619,0
288,1152,1,0,0,100,15,500,1.03,412190,1
288,1152,0,0,1,70,15,300,0.52,257619,0
288,1152,1,0,0,40,60,500,0.52,373584,0
288,1152,0,1,0,40,15,200,1.29,257619,0
289,1153,0,1,0,100,60,500,0.26,257619,1
289,1153,0,0,1,10,15,200,0.26,373584,0
289,1153,0,0,1,70,60,200,1.29,412190,0
289,1153,0,1,0,70,40,200,1.03,373584,0
289,1154,1,0,0,100,240,200,0.52,257619,0
289,1154,0,0,1,100,40,300,1.29,373584,1
289,1154,1,0,0,10,60,300,1.03,257619,0
289,1154,0,1,0,10,240,300,0.52,412190,0
289,1155,0,0,1,40,240,500,1.03,257619,1
289,1155,1,0,0,40,40,300,0.26,412190,0
289,1155,1,0,0,70,240,500,1.29,373584,0
289,1155,0,0,1,10,60,500,0.52,257619,0
289,1156,1,0,0,100,15,500,1.03,412190,1
289,1156,0,0,1,70,15,300,0.52,257619,0
289,1156,1,0,0,40,60,500,0.52,373584,0
289,1156,0,1,0,40,15,200,1.29,257619,0
290,1157,0,1,0,100,60,500,0.26,257619,0
290,1157,0,0,1,10,15,200,0.26,373584,1
290,1157,0,0,1,70,60,200,1.29,412190,0
290,1157,0,1,0,70,40,200,1.03,373584,0
290,1158,1,0,0,100,240,200,0.52,257619,0
290,1158,0,0,1,100,40,300,1.29,373584,1
290,1158,1,0,0,10,60,300,1.03,257619,0
290,1158,0,1,0,10,240,300,0.52,412190,0
290,1159,0,0,1,40,240,500,1.03,257619,0
290,1159,1,0,0,40,40,300,0.26,412190,1
290,1159,1,0,0,70,240,500,1.29,373584,0
290,1159,0,0,1,10,60,500,0.52,257619,0
290,1160,1,0,0,100,15,500,1.03,412190,0
